84 ,63 ,51,Lufingen,79 ,0 ,0 ,33 ,11 ,15 ,13 ,112 ,123 ,127 ,125 ,,,122.9 ,,,123.1 ,124.08 
97 ,64 ,52,Nürensdorf,28 ,0 ,81 ,0 ,10 ,13 ,13 ,109 ,119 ,122 ,122 ,,,118.5 ,,,118.6 ,119.99 
98 ,65 ,53,Oberembrach,35 ,49 ,0 ,33 ,11 ,15 ,13 ,117 ,128 ,132 ,130 ,,,127.3 ,,,126.5 ,128.72 
107 ,66 ,54,Opfikon,87 ,0 ,0 ,0 ,7 ,10 ,13 ,87 ,94 ,97 ,100 ,,,94.6 ,,,94.6 ,95.50 
113 ,67 ,55,Rafz,39 ,0 ,70 ,0 ,14 ,16 ,13 ,109 ,123 ,125 ,122 ,,,121.1 ,,,121.2 ,123.46 
120 ,68 ,56,Rorbas,35 ,0 ,80 ,0 ,14 ,15 ,13 ,115 ,129 ,130 ,128 ,,,127.9 ,,,127.8 ,129.31 
153 ,69 ,57,Wallisellen,55 ,0 ,25 ,0 ,7 ,11 ,13 ,80 ,87 ,91 ,93 ,,,87.9 ,,,87.8 ,88.68 
156 ,70 ,58,Wasterkingen,50 ,45 ,0 ,24 ,14 ,16 ,13 ,119 ,133 ,135 ,132 ,,,132.2 ,,,132.1 ,133.34 
163 ,71 ,59,Wil,43 ,49 ,0 ,24 ,14 ,16 ,13 ,116 ,130 ,132 ,129 ,,,128.7 ,,,128.8 ,130.28 
166 ,72 ,60,Winkel,26 ,41 ,0 ,27 ,11 ,15 ,13 ,94 ,105 ,109 ,107 ,,,103.5 ,,,103.1 ,106.12 
9 ,81 ,61,Bachs,38 ,46 ,0 ,33 ,14 ,11 ,13 ,117 ,131 ,128 ,130 ,,,129.3 ,,,129.2 ,130.49 
18 ,82 ,62,Boppelsen,25 ,54 ,0 ,33 ,9 ,14 ,13 ,112 ,121 ,126 ,125 ,,,120.4 ,,,120.6 ,122.15 
22 ,83 ,63,Buchs,32 ,52 ,0 ,23 ,11 ,14 ,13 ,107 ,118 ,121 ,120 ,,,118.1 ,,,117.8 ,119.14 
26 ,84 ,64,Dällikon,19 ,49 ,0 ,23 ,10 ,14 ,13 ,91 ,101 ,105 ,104 ,,,101.6 ,,,101.6 ,102.68 
27 ,85 ,65,Dänikon,29 ,47 ,0 ,33 ,10 ,14 ,13 ,109 ,119 ,123 ,122 ,,,119.4 ,,,118.9 ,120.56 
29 ,86 ,66,Dielsdorf,45 ,52 ,0 ,22 ,9 ,11 ,13 ,119 ,128 ,130 ,132 ,,,128.1 ,,,128.1 ,128.80 
72 ,87 ,67,Hüttikon,30 ,47 ,0 ,33 ,9 ,14 ,13 ,110 ,119 ,124 ,123 ,,,119.1 ,,,118.7 ,121.00 
92 ,88 ,68,Neerach,15 ,50 ,0 ,33 ,10 ,11 ,13 ,98 ,108 ,109 ,111 ,,,107.0 ,,,107.0 ,108.29 
94 ,89 ,69,Niederglatt,31 ,53 ,0 ,30 ,10 ,11 ,13 ,114 ,124 ,125 ,127 ,,,123.0 ,,,123.0 ,124.38 
95 ,90 ,70,Niederhasli,35 ,54 ,0 ,30 ,10 ,11 ,13 ,119 ,129 ,130 ,132 ,,,128.3 ,,,128.3 ,129.40 
96 ,91 ,71,Niederweningen,53 ,42 ,0 ,24 ,9 ,11 ,13 ,119 ,128 ,130 ,132 ,,,127.5 ,,,127.8 ,128.68 
100 ,92 ,72,Oberglatt,50 ,49 ,0 ,20 ,11 ,11 ,13 ,119 ,130 ,130 ,132 ,,,128.3 ,,,128.4 ,130.00 
103 ,93 ,73,Oberweningen,51 ,37 ,0 ,24 ,10 ,11 ,13 ,112 ,122 ,123 ,125 ,,,121.2 ,,,120.7 ,122.34 
109 ,94 ,74,Otelfingen,16 ,65 ,0 ,33 ,9 ,14 ,13 ,114 ,123 ,128 ,127 ,,,123.9 ,,,123.9 ,124.55 
114 ,95 ,75,Regensberg,42 ,48 ,0 ,22 ,14 ,11 ,13 ,112 ,126 ,123 ,125 ,,,122.0 ,,,122.1 ,125.19 
115 ,96 ,76,Regensdorf,36 ,49 ,0 ,23 ,11 ,14 ,13 ,108 ,119 ,122 ,121 ,,,118.9 ,,,118.8 ,120.35 
121 ,97 ,77,Rümlang,42 ,38 ,0 ,20 ,12 ,14 ,13 ,100 ,112 ,114 ,113 ,,,111.4 ,,,111.3 ,112.78 
126 ,98 ,78,Schleinikon,55 ,40 ,0 ,24 ,9 ,11 ,13 ,119 ,128 ,130 ,132 ,,,127.2 ,,,127.0 ,128.50 
128 ,99 ,79,Schöfflisdorf,52 ,37 ,0 ,24 ,10 ,11 ,13 ,113 ,123 ,124 ,126 ,,,122.5 ,,,122.3 ,123.32 
133 ,100 ,80,Stadel,38 ,41 ,0 ,33 ,14 ,16 ,13 ,112 ,126 ,128 ,125 ,,,123.9 ,,,123.4 ,126.32 
136 ,101 ,81,Steinmaur,30 ,65 ,0 ,22 ,10 ,11 ,13 ,117 ,127 ,128 ,130 ,,,125.9 ,,,125.8 ,127.28 
157 ,102 ,82,Weiach,17 ,42 ,0 ,33 ,8 ,16 ,13 ,92 ,100 ,108 ,105 ,,,101.2 ,,,101.5 ,102.08 
3 ,241 ,83,Aesch,39 ,50 ,0 ,18 ,12 ,11 ,13 ,107 ,119 ,118 ,120 ,,,116.9 ,,,116.8 ,118.69 
16 ,242 ,84,Birmensdorf,49 ,28 ,0 ,18 ,12 ,11 ,13 ,95 ,107 ,106 ,108 ,,,105.0 ,,,104.8 ,106.61 
30 ,243 ,85,Dietikon,117 ,0 ,0 ,0 ,11 ,15 ,13 ,117 ,128 ,132 ,130 ,,,129.0 ,,,129.1 ,130.36 
50 ,244 ,86,Geroldswil,26 ,36 ,0 ,23 ,12 ,13 ,13 ,85 ,97 ,98 ,98 ,,,95.5 ,,,94.9 ,97.45 
99 ,245 ,87,Oberengstringen,43 ,0 ,57 ,0 ,11 ,13 ,13 ,100 ,111 ,113 ,113 ,,,110.2 ,,,110.1 ,111.90 
105 ,246 ,88,Oetwil a.d.L.,32 ,36 ,0 ,23 ,12 ,13 ,13 ,91 ,103 ,104 ,104 ,,,101.7 ,,,101.7 ,103.39 
127 ,247 ,89,Schlieren,108 ,0 ,0 ,0 ,11 ,12 ,13 ,108 ,119 ,120 ,121 ,,,118.0 ,,,118.3 ,119.53 
144 ,248 ,90,Uitikon,55 ,0 ,27 ,0 ,7 ,11 ,13 ,82 ,89 ,93 ,95 ,,,88.0 ,,,88.3 ,90.24 
145 ,249 ,91,Unterengstringen,43 ,34 ,0 ,23 ,12 ,13 ,13 ,100 ,112 ,113 ,113 ,,,110.9 ,,,110.8 ,112.41 
147 ,250 ,92,Urdorf,43 ,0 ,68 ,0 ,12 ,14 ,13 ,111 ,123 ,125 ,124 ,,,122.7 ,,,122.7 ,123.90 
158 ,251 ,93,Weiningen,27 ,53 ,0 ,23 ,12 ,13 ,13 ,103 ,115 ,116 ,116 ,,,114.2 ,,,114.3 ,115.44 
10 ,111 ,94,Bäretswil,35 ,47 ,0 ,32 ,14 ,16 ,13 ,114 ,128 ,130 ,127 ,,,127.0 ,,,126.8 ,128.50 
20 ,112 ,95,Bubikon,40 ,0 ,76 ,0 ,14 ,16 ,13 ,116 ,130 ,132 ,129 ,,,129.0 ,,,128.9 ,130.58 
35 ,113 ,96,Dürnten,46 ,41 ,0 ,28 ,14 ,14 ,13 ,115 ,129 ,129 ,128 ,,,127.2 ,,,127.1 ,129.00 
46 ,114 ,97,Fischenthal,59 ,0 ,60 ,0 ,14 ,16 ,13 ,119 ,133 ,135 ,132 ,,,132.3 ,,,132.0 ,133.46 
52 ,115 ,98,Gossau,31 ,61 ,0 ,27 ,14 ,16 ,13 ,119 ,133 ,135 ,132 ,,,131.4 ,,,131.6 ,133.58 
54 ,116 ,99,Grüningen,38 ,0 ,78 ,0 ,11 ,16 ,13 ,116 ,127 ,132 ,129 ,,,127.1 ,,,126.5 ,128.35 
61 ,117 ,100,Hinwil,37 ,48 ,0 ,29 ,9 ,16 ,13 ,114 ,123 ,130 ,127 ,,,124.2 ,,,124.0 ,125.17 
124 ,118 ,101,Rüti,45 ,41 ,0 ,24 ,14 ,14 ,13 ,110 ,124 ,124 ,123 ,,,122.9 ,,,123.0 ,124.00 
131 ,119 ,102,Seegräben,55 ,40 ,0 ,24 ,13 ,16 ,13 ,119 ,132 ,135 ,132 ,,,131.4 ,,,131.4 ,132.96 
152 ,120 ,103,Wald,49 ,42 ,0 ,21 ,14 ,16 ,13 ,112 ,126 ,128 ,125 ,,,125.5 ,,,125.6 ,126.88 
161 ,121 ,104,Wetzikon,45 ,44 ,0 ,24 ,13 ,16 ,13 ,113 ,126 ,129 ,126 ,,,125.7 ,,,125.7 ,127.20 
2 ,131 ,105,Adliswil,115 ,0 ,0 ,0 ,10 ,12 ,13 ,115 ,125 ,127 ,128 ,,,124.4 ,,,124.4 ,125.90 
62 ,132 ,106,Hirzel,57 ,0 ,62 ,0 ,11 ,16 ,13 ,119 ,130 ,135 ,132 ,,,130.1 ,,,130.6 ,131.45 
67 ,133 ,107,Horgen,94 ,0 ,0 ,0 ,10 ,13 ,13 ,94 ,104 ,107 ,107 ,,,104.2 ,,,104.3 ,105.32 
71 ,134 ,108,Hütten,54 ,40 ,0 ,21 ,14 ,16 ,13 ,115 ,129 ,131 ,128 ,,,129.5 ,,,129.6 ,129.86 
75 ,135 ,109,Kilchberg,91 ,0 ,0 ,0 ,8 ,12 ,13 ,91 ,99 ,103 ,104 ,,,98.8 ,,,98.6 ,100.44 
81 ,136 ,110,Langnau a.A.,103 ,0 ,0 ,0 ,10 ,13 ,13 ,103 ,113 ,116 ,116 ,,,112.9 ,,,112.9 ,114.32 
101 ,137 ,111,Oberrieden,53 ,0 ,48 ,0 ,11 ,13 ,13 ,101 ,112 ,114 ,114 ,,,110.6 ,,,111.0 ,112.70 
117 ,138 ,112,Richterswil,52 ,0 ,62 ,0 ,14 ,15 ,13 ,114 ,128 ,129 ,127 ,,,125.6 ,,,125.3 ,128.45 
122 ,139 ,113,Rüschlikon,87 ,0 ,0 ,0 ,9 ,12 ,13 ,87 ,96 ,99 ,100 ,,,95.4 ,,,95.4 ,97.08 
129 ,140 ,114,Schönenberg,41 ,48 ,0 ,21 ,14 ,16 ,13 ,110 ,124 ,126 ,123 ,,,122.9 ,,,123.0 ,124.66 
139 ,141 ,115,Thalwil,90 ,0 ,0 ,0 ,9 ,12 ,13 ,90 ,99 ,102 ,103 ,,,99.0 ,,,98.8 ,100.32 
151 ,142 ,116,Wädenswil,89 ,0 ,0 ,21 ,10 ,14 ,13 ,110 ,120 ,124 ,123 ,,,120.2 ,,,120.3 ,121.72 
42 ,151 ,117,Erlenbach,95 ,0 ,0 ,0 ,10 ,9 ,13 ,95 ,105 ,104 ,108 ,,,103.2 ,,,103.1 ,104.66 
59 ,152 ,118,Herrliberg,65 ,0 ,25 ,0 ,8 ,11 ,13 ,90 ,98 ,101 ,103 ,,,97.3 ,,,97.4 ,98.93 
66 ,153 ,119,Hombrechtikon,38 ,0 ,81 ,0 ,14 ,16 ,13 ,119 ,133 ,135 ,132 ,,,132.1 ,,,131.9 ,133.62 
79 ,154 ,120,Küsnacht,73 ,0 ,17 ,0 ,7 ,9 ,13 ,90 ,97 ,99 ,103 ,,,96.0 ,,,95.8 ,97.70 
85 ,155 ,121,Männedorf,50 ,0 ,56 ,0 ,12 ,16 ,13 ,106 ,118 ,122 ,119 ,,,118.0 ,,,117.4 ,119.36 
89 ,156 ,122,Meilen,46 ,0 ,36 ,0 ,9 ,11 ,13 ,82 ,91 ,93 ,95 ,,,89.8 ,,,90.0 ,91.66 
106 ,157 ,123,Oetwil a.S.,36 ,0 ,83 ,0 ,14 ,13 ,13 ,119 ,133 ,132 ,132 ,,,130.4 ,,,130.2 ,132.59 
134 ,158 ,124,Stäfa,49 ,0 ,51 ,0 ,12 ,13 ,13 ,100 ,112 ,113 ,113 ,,,110.4 ,,,110.3 ,112.36 
143 ,159 ,125,Uetikon a.S.,51 ,0 ,57 ,0 ,10 ,16 ,13 ,108 ,118 ,124 ,121 ,,,118.1 ,,,118.1 ,119.92 
169 ,161 ,126,Zollikon,97 ,0 ,0 ,0 ,7 ,10 ,13 ,97 ,104 ,107 ,110 ,,,103.2 ,,,103.3 ,105.08 
170 ,160 ,127,Zumikon,62 ,0 ,23 ,0 ,9 ,10 ,13 ,85 ,94 ,95 ,98 ,,,92.8 ,,,92.7 ,94.33 
12 ,171 ,128,Bauma,44 ,48 ,0 ,23 ,14 ,16 ,13 ,115 ,129 ,131 ,128 ,,,128.1 ,,,128.2 ,129.58 
44 ,172 ,129,Fehraltorf,42 ,0 ,70 ,0 ,14 ,13 ,13 ,112 ,126 ,125 ,125 ,,,124.2 ,,,124.1 ,125.62 
63 ,173 ,130,Hittnau,44 ,0 ,75 ,0 ,14 ,13 ,13 ,119 ,133 ,132 ,132 ,,,131.2 ,,,131.8 ,132.76 
73 ,174 ,131,Illnau-Effretikon,112 ,0 ,0 ,0 ,14 ,16 ,13 ,112 ,126 ,128 ,125 ,,,125.0 ,,,125.1 ,126.74 
80 ,175 ,132,Kyburg,46 ,35 ,0 ,28 ,14 ,16 ,13 ,109 ,123 ,125 ,122 ,,,122.7 ,,,122.7 ,123.32 
83 ,176 ,133,Lindau,43 ,0 ,65 ,0 ,12 ,16 ,13 ,108 ,120 ,124 ,121 ,,,120.1 ,,,120.3 ,121.36 
111 ,177 ,134,Pfäffikon,51 ,46 ,0 ,22 ,14 ,13 ,13 ,119 ,133 ,132 ,132 ,,,131.2 ,,,131.1 ,132.67 
123 ,178 ,135,Russikon,40 ,0 ,75 ,0 ,14 ,13 ,13 ,115 ,129 ,128 ,128 ,,,126.9 ,,,126.5 ,128.74 
137 ,179 ,136,Sternenberg,73 ,0 ,46 ,0 ,14 ,16 ,13 ,119 ,133 ,135 ,132 ,,,133.4 ,,,132.0 ,133.34 
159 ,180 ,137,Weisslingen,36 ,50 ,0 ,28 ,14 ,16 ,13 ,114 ,128 ,130 ,127 ,,,126.4 ,,,126.5 ,128.48 
164 ,181 ,138,Wila,48 ,47 ,0 ,22 ,14 ,16 ,13 ,117 ,131 ,133 ,130 ,,,130.6 ,,,130.4 ,131.46 
165 ,182 ,139,Wildberg,47 ,48 ,0 ,22 ,14 ,16 ,13 ,117 ,131 ,133 ,130 ,,,130.7 ,,,130.5 ,131.30 
34 ,191 ,140,Dübendorf,79 ,0 ,0 ,15 ,10 ,12 ,13 ,94 ,104 ,106 ,107 ,,,103.6 ,,,103.6 ,104.88 
36 ,192 ,141,Egg,41 ,0 ,67 ,0 ,11 ,13 ,13 ,108 ,119 ,121 ,121 ,,,118.3 ,,,118.1 ,119.74 
43 ,193 ,142,Fällanden,33 ,0 ,63 ,0 ,10 ,12 ,13 ,96 ,106 ,108 ,109 ,,,104.5 ,,,104.3 ,106.76 
53 ,194 ,143,Greifensee,43 ,49 ,0 ,27 ,11 ,11 ,13 ,119 ,130 ,130 ,132 ,,,128.5 ,,,128.4 ,130.00 
88 ,195 ,144,Maur,41 ,0 ,47 ,0 ,10 ,13 ,13 ,88 ,98 ,101 ,101 ,,,96.9 ,,,96.7 ,98.99 
91 ,196 ,145,Mönchaltorf,33 ,0 ,86 ,0 ,11 ,13 ,13 ,119 ,130 ,132 ,132 ,,,129.4 ,,,129.4 ,130.68 
130 ,197 ,146,Schwerzenbach,40 ,40 ,0 ,15 ,9 ,12 ,13 ,95 ,104 ,107 ,108 ,,,103.9 ,,,104.1 ,105.29 
148 ,198 ,147,Uster,88 ,0 ,0 ,24 ,10 ,11 ,13 ,112 ,122 ,123 ,125 ,,,121.3 ,,,121.4 ,122.43 
150 ,199 ,148,Volketswil,35 ,0 ,70 ,0 ,10 ,11 ,13 ,105 ,115 ,116 ,118 ,,,114.5 ,,,114.4 ,115.44 
155 ,200 ,149,Wangen-Brüttisellen,37 ,0 ,68 ,0 ,10 ,11 ,13 ,105 ,115 ,116 ,118 ,,,114.4 ,,,114.2 ,115.44 
6 ,211 ,150,Altikon,49 ,47 ,0 ,18 ,14 ,16 ,13 ,114 ,128 ,130 ,127 ,,,127.4 ,,,127.0 ,128.20 
15 ,212 ,151,Bertschikon,38 ,54 ,0 ,20 ,14 ,17 ,13 ,112 ,126 ,129 ,125 ,,,125.4 ,,,125.4 ,126.51 
19 ,213 ,152,Brütten,38 ,0 ,69 ,0 ,14 ,16 ,13 ,107 ,121 ,123 ,120 ,,,119.5 ,,,119.5 ,121.40 
25 ,214 ,153,Dägerlen,49 ,47 ,0 ,23 ,14 ,16 ,13 ,119 ,133 ,135 ,132 ,,,132.0 ,,,132.0 ,133.22 
28 ,215 ,154,Dättlikon,55 ,0 ,64 ,0 ,14 ,15 ,13 ,119 ,133 ,134 ,132 ,,,132.8 ,,,132.5 ,133.17 
32 ,216 ,155,Dinhard,40 ,49 ,0 ,20 ,14 ,16 ,13 ,109 ,123 ,125 ,122 ,,,122.7 ,,,122.5 ,123.30 
38 ,217 ,156,Elgg,36 ,50 ,0 ,26 ,11 ,16 ,13 ,112 ,123 ,128 ,125 ,,,123.4 ,,,123.3 ,124.45 
39 ,218 ,157,Ellikon a.d.Th.,37 ,61 ,0 ,18 ,14 ,16 ,13 ,116 ,130 ,132 ,129 ,,,129.7 ,,,129.6 ,130.36 
40 ,219 ,158,Elsau,45 ,39 ,0 ,26 ,14 ,16 ,13 ,110 ,124 ,126 ,123 ,,,123.4 ,,,123.4 ,124.54 
55 ,220 ,159,Hagenbuch,39 ,49 ,0 ,26 ,11 ,16 ,13 ,114 ,125 ,130 ,127 ,,,125.7 ,,,125.7 ,126.00 
60 ,221 ,160,Hettlingen,31 ,42 ,0 ,23 ,14 ,16 ,13 ,96 ,110 ,112 ,109 ,,,109.2 ,,,108.7 ,110.40 
65 ,222 ,161,Hofstetten,37 ,56 ,0 ,26 ,11 ,16 ,13 ,119 ,130 ,135 ,132 ,,,130.0 ,,,129.6 ,130.45 
93 ,223 ,162,Neftenbach,31 ,0 ,81 ,0 ,14 ,15 ,13 ,112 ,126 ,127 ,125 ,,,124.9 ,,,124.2 ,126.25 
112 ,224 ,163,Pfungen,53 ,0 ,60 ,0 ,12 ,15 ,13 ,113 ,125 ,128 ,126 ,,,125.3 ,,,125.2 ,126.02 
118 ,225 ,164,Rickenbach,44 ,50 ,0 ,18 ,12 ,16 ,13 ,112 ,124 ,128 ,125 ,,,124.6 ,,,124.2 ,125.12 
