98 ,65 ,53,Oberembrach,44,53,-,22,12,12,14,119 ,131 ,131,133,,,,,,128.4 ,131.00 ,,,,,,,,,,,
107 ,66 ,54,Opfikon,85,-,-,-,7,9,14,85 ,92 ,94,99,,,,,,91.6 ,93.06 ,,,,,,,,,,,
113 ,67 ,55,Rafz,119,-,-,-,13,16,14,119 ,132 ,135,133,,,,,,129.0 ,132.81 ,,,,,,,,,,,
120 ,68 ,56,Rorbas,39,-,73,-,14,12,14,112 ,126 ,124,126,,,,,,121.5 ,125.34 ,,,,,,,,,,,
153 ,69 ,57,Wallisellen,58,-,39,-,8,12,14,97 ,105 ,109,111,,,,,,104.5 ,106.76 ,,,,,,,,,,,
156 ,70 ,58,Wasterkingen,43,53,-,23,14,16,14,119 ,133 ,135,133,,,,,,130.8 ,133.42 ,,,,,,,,,,,
163 ,71 ,59,Wil,39,53,-,23,14,16,14,115 ,129 ,131,129,,,,,,125.7 ,129.32 ,,,,,,,,,,,
166 ,72 ,60,Winkel,24,32,-,19,12,14,14,75 ,87 ,89,89,,,,,,83.7 ,87.66 ,,,,,,,,,,,
9 ,81 ,61,Bachs,60,41,-,21,14,13,14,122 ,136 ,135,136,,,,,,132.6 ,135.81 ,,,,,,,,,,,
18 ,82 ,62,Boppelsen,31,46,-,21,10,11,14,98 ,108 ,109,112,,,,,,105.2 ,108.28 ,,,,,,,,,,,
22 ,83 ,63,Buchs,36,55,-,26,9,11,14,117 ,126 ,128,131,,,,,,124.5 ,126.78 ,,,,,,,,,,,
26 ,84 ,64,Dällikon,78,-,-,26,10,11,14,104 ,114 ,115,118,,,,,,112.4 ,114.47 ,,,,,,,,,,,
27 ,85 ,65,Dänikon,41,50,-,21,10,11,14,112 ,122 ,123,126,,,,,,120.5 ,122.43 ,,,,,,,,,,,
29 ,86 ,66,Dielsdorf,46,48,-,24,11,13,14,118 ,129 ,131,132,,,,,,126.9 ,129.86 ,,,,,,,,,,,
72 ,87 ,67,Hüttikon,41,50,-,21,10,11,14,112 ,122 ,123,126,,,,,,119.0 ,122.37 ,,,,,,,,,,,
92 ,88 ,68,Neerach,16,32,-,21,11,13,14,69 ,80 ,82,83,,,,,,77.1 ,80.66 ,,,,,,,,,,,
94 ,89 ,69,Niederglatt,26,58,-,23,11,13,14,107 ,118 ,120,121,,,,,,116.0 ,118.80 ,,,,,,,,,,,
95 ,90 ,70,Niederhasli,36,61,-,23,11,13,14,120 ,131 ,133,134,,,,,,129.0 ,131.84 ,,,,,,,,,,,
96 ,91 ,71,Niederweningen,85,-,-,31,10,13,14,116 ,126 ,129,130,,,,,,124.5 ,127.17 ,,,,,,,,,,,
100 ,92 ,72,Oberglatt,59,44,-,19,12,13,14,122 ,134 ,135,136,,,,,,130.7 ,134.47 ,,,,,,,,,,,
103 ,93 ,73,Oberweningen,37,46,-,31,11,13,14,114 ,125 ,127,128,,,,,,122.2 ,125.66 ,,,,,,,,,,,
109 ,94 ,74,Otelfingen,88,-,-,21,10,11,14,109 ,119 ,120,123,,,,,,118.1 ,119.39 ,,,,,,,,,,,
114 ,95 ,75,Regensberg,50,44,-,24,14,13,14,118 ,132 ,131,132,,,,,,129.3 ,131.74 ,,,,,,,,,,,
115 ,96 ,76,Regensdorf,35,50,-,26,9,11,14,111 ,120 ,122,125,,,,,,119.1 ,120.98 ,,,,,,,,,,,
121 ,97 ,77,Rümlang,42,43,-,19,12,12,14,104 ,116 ,116,118,,,,,,113.3 ,116.00 ,,,,,,,,,,,
126 ,98 ,78,Schleinikon,48,43,-,31,11,13,14,122 ,133 ,135,136,,,,,,130.9 ,133.46 ,,,,,,,,,,,
128 ,99 ,79,Schöfflisdorf,39,46,-,31,11,13,14,116 ,127 ,129,130,,,,,,124.8 ,127.64 ,,,,,,,,,,,
133 ,100 ,80,Stadel,41,50,-,21,14,16,14,112 ,126 ,128,126,,,,,,122.6 ,126.44 ,,,,,,,,,,,
136 ,101 ,81,Steinmaur,41,48,-,24,11,13,14,113 ,124 ,126,127,,,,,,121.9 ,124.70 ,,,,,,,,,,,
157 ,102 ,82,Weiach,16,44,-,21,11,16,14,81 ,92 ,97,95,,,,,,89.9 ,93.15 ,,,,,,,,,,,
3 ,241 ,83,Aesch,35,29,-,13,9,9,14,77 ,86 ,86,91,,,,,,84.3 ,86.00 ,,,,,,,,,,,
16 ,242 ,84,Birmensdorf,52,34,-,13,9,9,14,99 ,108 ,108,113,,,,,,105.6 ,108.00 ,,,,,,,,,,,
30 ,243 ,85,Dietikon,120,-,-,-,12,14,14,120 ,132 ,134,134,,,,,,130.3 ,133.24 ,,,,,,,,,,,
50 ,244 ,86,Geroldswil,36,39,-,17,11,11,14,92 ,103 ,103,106,,,,,,100.2 ,103.00 ,,,,,,,,,,,
99 ,245 ,87,Oberengstringen,44,-,68,-,10,13,14,112 ,122 ,125,126,,,,,,120.5 ,123.53 ,,,,,,,,,,,
105 ,246 ,88,Oetwil a.d.L.,41,39,-,17,11,11,14,97 ,108 ,108,111,,,,,,104.4 ,108.00 ,,,,,,,,,,,
127 ,247 ,89,Schlieren,119,-,-,-,11,11,14,119 ,130 ,130,133,,,,,,128.3 ,130.00 ,,,,,,,,,,,
144 ,248 ,90,Uitikon,58,-,19,-,5,9,14,77 ,82 ,86,91,,,,,,81.7 ,83.56 ,,,,,,,,,,,
145 ,249 ,91,Unterengstringen,44,32,-,17,11,13,14,93 ,104 ,106,107,,,,,,102.7 ,104.90 ,,,,,,,,,,,
147 ,250 ,92,Urdorf,53,-,52,-,10,11,14,105 ,115 ,116,119,,,,,,113.8 ,115.48 ,,,,,,,,,,,
158 ,251 ,93,Weiningen,33,46,-,17,11,11,14,96 ,107 ,107,110,,,,,,104.5 ,107.00 ,,,,,,,,,,,
10 ,111 ,94,Bäretswil,118,-,-,-,14,16,14,118 ,132 ,134,132,,,,,,129.7 ,132.56 ,,,,,,,,,,,
20 ,112 ,95,Bubikon,43,-,70,-,11,16,14,113 ,124 ,129,127,,,,,,123.2 ,125.70 ,,,,,,,,,,,
35 ,113 ,96,Dürnten,120,-,-,-,14,16,14,120 ,134 ,136,134,,,,,,131.7 ,134.78 ,,,,,,,,,,,
46 ,114 ,97,Fischenthal,61,-,61,-,14,16,14,122 ,136 ,138,136,,,,,,134.3 ,136.56 ,,,,,,,,,,,
52 ,115 ,98,Gossau,34,55,-,24,14,16,14,113 ,127 ,129,127,,,,,,124.4 ,127.66 ,,,,,,,,,,,
54 ,116 ,99,Grüningen,42,-,78,-,11,16,14,120 ,131 ,136,134,,,,,,130.0 ,132.70 ,,,,,,,,,,,
61 ,117 ,100,Hinwil,38,48,-,26,11,16,14,112 ,123 ,128,126,,,,,,122.2 ,124.70 ,,,,,,,,,,,
124 ,118 ,101,Rüti,52,43,-,24,14,16,14,119 ,133 ,135,133,,,,,,130.6 ,133.94 ,,,,,,,,,,,
131 ,119 ,102,Seegräben,47,51,-,22,13,16,14,120 ,133 ,136,134,,,,,,131.1 ,134.02 ,,,,,,,,,,,
152 ,120 ,103,Wald,59,38,-,25,14,16,14,122 ,136 ,138,136,,,,,,133.7 ,136.86 ,,,,,,,,,,,
161 ,121 ,104,Wetzikon,51,41,-,22,14,16,14,114 ,128 ,130,128,,,,,,125.4 ,128.86 ,,,,,,,,,,,
2 ,131 ,105,Adliswil,104,-,-,-,11,12,14,104 ,115 ,116,118,,,,,,112.5 ,115.49 ,,,,,,,,,,,
62 ,132 ,106,Hirzel,55,-,67,-,11,16,14,122 ,133 ,138,136,,,,,,132.4 ,134.55 ,,,,,,,,,,,
67 ,133 ,107,Horgen,95,-,-,-,10,13,14,95 ,105 ,108,109,,,,,,102.8 ,106.41 ,,,,,,,,,,,
71 ,134 ,108,Hütten,56,45,-,21,14,16,14,122 ,136 ,138,136,,,,,,134.5 ,136.86 ,,,,,,,,,,,
75 ,135 ,109,Kilchberg,83,-,-,-,9,10,14,83 ,92 ,93,97,,,,,,88.9 ,92.40 ,,,,,,,,,,,
81 ,136 ,110,Langnau a.A.,102,-,-,-,11,13,14,102 ,113 ,115,116,,,,,,111.1 ,113.94 ,,,,,,,,,,,
101 ,137 ,111,Oberrieden,31,-,51,-,11,12,14,82 ,93 ,94,96,,,,,,90.5 ,93.37 ,,,,,,,,,,,
117 ,138 ,112,Richterswil,113,-,-,-,14,14,14,113 ,127 ,127,127,,,,,,123.5 ,127.00 ,,,,,,,,,,,
122 ,139 ,113,Rüschlikon,80,-,-,-,7,10,14,80 ,87 ,90,94,,,,,,85.3 ,88.20 ,,,,,,,,,,,
129 ,140 ,114,Schönenberg,95,-,-,21,13,16,14,116 ,129 ,132,130,,,,,,127.6 ,130.08 ,,,,,,,,,,,
139 ,141 ,115,Thalwil,77,-,-,-,10,10,14,77 ,87 ,87,91,,,,,,84.2 ,87.00 ,,,,,,,,,,,
151 ,142 ,116,Wädenswil,95,-,-,21,12,14,14,116 ,128 ,130,130,,,,,,126.0 ,128.88 ,,,,,,,,,,,
42 ,151 ,117,Erlenbach,75,-,-,-,8,9,14,75 ,83 ,84,89,,,,,,81.7 ,83.38 ,,,,,,,,,,,
59 ,152 ,118,Herrliberg,49,-,21,-,6,8,14,70 ,76 ,78,84,,,,,,74.9 ,76.72 ,,,,,,,,,,,
66 ,153 ,119,Hombrechtikon,48,-,71,-,14,16,14,119 ,133 ,135,133,,,,,,131.0 ,133.74 ,,,,,,,,,,,
79 ,154 ,120,Küsnacht,61,-,16,-,6,9,14,77 ,83 ,86,91,,,,,,81.5 ,84.08 ,,,,,,,,,,,
85 ,155 ,121,Männedorf,45,-,54,-,12,13,14,99 ,111 ,112,113,,,,,,108.3 ,111.36 ,,,,,,,,,,,
89 ,156 ,122,Meilen,52,-,30,-,9,10,14,82 ,91 ,92,96,,,,,,88.6 ,91.35 ,,,,,,,,,,,
106 ,157 ,123,Oetwil a.S.,122,-,-,-,14,12,14,122 ,136 ,134,136,,,,,,131.5 ,135.20 ,,,,,,,,,,,
134 ,158 ,124,Stäfa,42,-,52,-,10,15,14,94 ,104 ,109,108,,,,,,103.3 ,105.85 ,,,,,,,,,,,
143 ,159 ,125,Uetikon a.S.,92,-,-,-,9,13,14,92 ,101 ,105,106,,,,,,99.5 ,102.48 ,,,,,,,,,,,
169 ,161 ,126,Zollikon,72,-,-,-,6,9,14,72 ,78 ,81,86,,,,,,76.9 ,79.08 ,,,,,,,,,,,
170 ,160 ,127,Zumikon,60,-,13,-,5,9,14,73 ,78 ,82,87,,,,,,77.7 ,79.44 ,,,,,,,,,,,
12 ,171 ,128,Bauma,122,-,-,-,14,16,14,122 ,136 ,138,136,,,,,,134.0 ,136.56 ,,,,,,,,,,,
44 ,172 ,129,Fehraltorf,40,-,75,-,12,13,14,115 ,127 ,128,129,,,,,,125.1 ,127.38 ,,,,,,,,,,,
63 ,173 ,130,Hittnau,45,-,77,-,14,13,14,122 ,136 ,135,136,,,,,,132.8 ,135.74 ,,,,,,,,,,,
73 ,174 ,131,Illnau-Effretikon,112,-,-,-,14,13,14,112 ,126 ,125,126,,,,,,122.2 ,125.61 ,,,,,,,,,,,
80 ,175 ,132,Kyburg,122,-,-,-,14,15,14,122 ,136 ,137,136,,,,,,133.6 ,136.24 ,,,,,,,,,,,
83 ,176 ,133,Lindau,33,-,67,-,11,13,14,100 ,111 ,113,114,,,,,,109.7 ,111.72 ,,,,,,,,,,,
111 ,177 ,134,Pfäffikon,116,-,-,-,13,13,14,116 ,129 ,129,130,,,,,,126.8 ,129.00 ,,,,,,,,,,,
123 ,178 ,135,Russikon,113,-,-,-,12,13,14,113 ,125 ,126,127,,,,,,122.6 ,125.29 ,,,,,,,,,,,
137 ,179 ,136,Sternenberg,62,-,60,-,14,16,14,122 ,136 ,138,136,,,,,,133.6 ,136.36 ,,,,,,,,,,,
159 ,180 ,137,Weisslingen,31,53,-,32,13,15,14,116 ,129 ,131,130,,,,,,126.8 ,129.52 ,,,,,,,,,,,
164 ,181 ,138,Wila,50,46,-,26,14,16,14,122 ,136 ,138,136,,,,,,134.0 ,136.44 ,,,,,,,,,,,
165 ,182 ,139,Wildberg,47,49,-,26,14,16,14,122 ,136 ,138,136,,,,,,133.2 ,136.32 ,,,,,,,,,,,
34 ,191 ,140,Dübendorf,94,-,-,15,11,12,14,109 ,120 ,121,123,,,,,,117.8 ,120.48 ,,,,,,,,,,,
36 ,192 ,141,Egg,42,-,65,-,12,12,14,107 ,119 ,119,121,,,,,,116.0 ,119.00 ,,,,,,,,,,,
43 ,193 ,142,Fällanden,40,-,50,-,9,12,14,90 ,99 ,102,104,,,,,,97.5 ,100.23 ,,,,,,,,,,,
53 ,194 ,143,Greifensee,32,47,-,24,11,13,14,103 ,114 ,116,117,,,,,,112.3 ,114.84 ,,,,,,,,,,,
88 ,195 ,144,Maur,31,-,44,-,8,12,14,75 ,83 ,87,89,,,,,,81.1 ,84.40 ,,,,,,,,,,,
91 ,196 ,145,Mönchaltorf,121,-,-,-,13,12,14,121 ,134 ,133,135,,,,,,130.7 ,133.67 ,,,,,,,,,,,
130 ,197 ,146,Schwerzenbach,35,47,-,15,9,12,14,97 ,106 ,109,111,,,,,,105.2 ,107.32 ,,,,,,,,,,,
148 ,198 ,147,Uster,98,-,-,19,11,13,14,117 ,128 ,130,131,,,,,,126.3 ,128.86 ,,,,,,,,,,,
150 ,199 ,148,Volketswil,34,-,65,-,8,13,14,99 ,107 ,112,113,,,,,,106.9 ,109.20 ,,,,,,,,,,,
155 ,200 ,149,Wangen-Brüttisellen,38,-,78,-,11,12,14,116 ,127 ,128,130,,,,,,124.4 ,127.46 ,,,,,,,,,,,
6 ,211 ,150,Altikon,90,-,-,22,14,14,14,112 ,126 ,126,126,,,,,,123.6 ,126.00 ,,,,,,,,,,,
15 ,212 ,151,Bertschikon,42,48,-,23,14,14,14,113 ,127 ,127,127,,,,,,124.9 ,127.00 ,,,,,,,,,,,
19 ,213 ,152,Brütten,92,-,-,-,13,13,14,92 ,105 ,105,106,,,,,,102.8 ,105.00 ,,,,,,,,,,,
25 ,214 ,153,Dägerlen,44,57,-,21,14,14,14,122 ,136 ,136,136,,,,,,133.8 ,136.00 ,,,,,,,,,,,
28 ,215 ,154,Dättlikon,54,-,60,-,14,14,14,114 ,128 ,128,128,,,,,,125.9 ,128.00 ,,,,,,,,,,,
32 ,216 ,155,Dinhard,42,50,-,20,14,14,14,112 ,126 ,126,126,,,,,,123.7 ,126.00 ,,,,,,,,,,,
38 ,217 ,156,Elgg,48,47,-,27,14,16,14,122 ,136 ,138,136,,,,,,133.7 ,136.58 ,,,,,,,,,,,
39 ,218 ,157,Ellikon a.d.Th.,50,44,-,22,14,14,14,116 ,130 ,130,130,,,,,,127.0 ,130.00 ,,,,,,,,,,,
40 ,219 ,158,Elsau,45,48,-,29,14,14,14,122 ,136 ,136,136,,,,,,133.5 ,136.00 ,,,,,,,,,,,
55 ,220 ,159,Hagenbuch,90,-,-,27,14,16,14,117 ,131 ,133,131,,,,,,128.6 ,131.60 ,,,,,,,,,,,
60 ,221 ,160,Hettlingen,21,44,-,18,8,14,14,83 ,91 ,97,97,,,,,,90.4 ,92.44 ,,,,,,,,,,,
65 ,222 ,161,Hofstetten,34,61,-,27,14,16,14,122 ,136 ,138,136,,,,,,134.2 ,136.26 ,,,,,,,,,,,
93 ,223 ,162,Neftenbach,116,-,-,-,14,14,14,116 ,130 ,130,130,,,,,,126.9 ,130.00 ,,,,,,,,,,,
112 ,224 ,163,Pfungen,115,-,-,-,11,14,14,115 ,126 ,129,129,,,,,,124.5 ,126.99 ,,,,,,,,,,,
118 ,225 ,164,Rickenbach,39,51,-,22,14,14,14,112 ,126 ,126,126,,,,,,123.9 ,126.00 ,,,,,,,,,,,
125 ,226 ,165,Schlatt,43,50,-,29,14,15,14,122 ,136 ,137,136,,,,,,134.1 ,136.18 ,,,,,,,,,,,
132 ,227 ,166,Seuzach,79,-,-,18,10,14,14,97 ,107 ,111,111,,,,,,106.3 ,108.28 ,,,,,,,,,,,
142 ,228 ,167,Turbenthal,43,49,-,30,14,16,14,122 ,136 ,138,136,,,,,,133.6 ,136.62 ,,,,,,,,,,,
162 ,229 ,168,Wiesendangen,27,-,75,-,10,14,14,102 ,112 ,116,116,,,,,,111.4 ,113.12 ,,,,,,,,,,,
167 ,230 ,169,Winterthur,122,-,-,-,14,16,14,122 ,136 ,138,136,,,,,,133.6 ,136.82 ,,,,,,,,,,,
168 ,231 ,170,Zell,122,-,-,-,14,15,14,122 ,136 ,137,136,,,,,,133.0 ,136.32 ,,,,,,,,,,,
171 ,261 ,171,Zürich,122,-,-,-,10,11,14,122 ,132 ,133,136,,,,,,130.0 ,132.52 ,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Ganzer Kanton,,,,,,,,,,,,,,,,111.8 ,120.7,,,,,,,,,,,,
,,,Kt. o. Stadt Zürich,,,,,,,,,,,,,,,,107.1 ,116.4,,,,,,,,,,,,
,,,Stadt Zürich,,,,,,,,,,,,,,,,122.0 ,130.0,,,,,,,,,,,,
,,,Stadt Winterthur,,,,,,,,,,,,,,,,122.0 ,133.6,,,,,,,,,,,,
,,,Uebrige Gemeinden,,,,,,,,,,,,,,,,105.3 ,114.3,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Affoltern,,,,,,,,,,,,,,,,112.6 ,122.3,,,,,,,,,,,,
,,,Andelfingen,,,,,,,,,,,,,,,,117.2 ,128.5,,,,,,,,,,,,
,,,Bülach,,,,,,,,,,,,,,,,101.6 ,110.3,,,,,,,,,,,,
,,,Dielsdorf,,,,,,,,,,,,,,,,110.9 ,119.5,,,,,,,,,,,,
,,,Dietikon,,,,,,,,,,,,,,,,108.8 ,117.7,,,,,,,,,,,,
,,,Hinwil,,,,,,,,,,,,,,,,116.4 ,127.6,,,,,,,,,,,,
,,,Horgen,,,,,,,,,,,,,,,,98.4 ,106.9,,,,,,,,,,,,
,,,Meilen,,,,,,,,,,,,,,,,86.9 ,94.0,,,,,,,,,,,,
,,,Pfäffikon,,,,,,,,,,,,,,,,114.4 ,124.9,,,,,,,,,,,,
,,,Uster,,,,,,,,,,,,,,,,105.7 ,114.3,,,,,,,,,,,,
,,,Winterthur,,,,,,,,,,,,,,,,118.5 ,129.8,,,,,,,,,,,,
,,,Zürich,,,,,,,,,,,,,,,,122.0 ,130.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Furttal,,,,,,,,,,,,,,,,110.5 ,118.6,,,,,,,,,,,,
,,,Glattal,,,,,,,,,,,,,,,,97.4 ,105.3,,,,,,,,,,,,
,,,Knonaueramt,,,,,,,,,,,,,,,,112.6 ,122.3,,,,,,,,,,,,
,,,Limmattal,,,,,,,,,,,,,,,,108.8 ,117.7,,,,,,,,,,,,
,,,Oberland,,,,,,,,,,,,,,,,116.4 ,127.0,,,,,,,,,,,,
,,,Pfannenstiel,,,,,,,,,,,,,,,,88.4 ,95.7,,,,,,,,,,,,
