,,,Gemeindesteuerfüsse 1993 / Gewogene Mittel,,,,,,,,,,,,,,,,,,
,,,In Prozent der einfachen Staatssteuer,,,,,,,,,,,,,,,,,,
,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,Gesamtsteuerfüsse,,,,,,,,,,Steuerfuss
,,,Gemeinden,,,,,,,,-,-,-,-,-,-,-,-,-,-,
,,,Hauptgebiete,Poli-,Primar-,,Oberst'-,Ref. ,Röm.-kath.,Christkath.,,,,mit christ-,,prov. gewogene Mittel,,,def. gewogene Mittel,,für jurist-
,,,Bezirke,tische,schul-,Schul-,schul-,Kirch-,Kirch-,Kirch-,ohne,mit ref.,mit kath.,kath.,,-,-,,-,-,ische
Alph.,BFS,P 90,Regionen,Gemeinde,gemeinde,gemeinde,gemeinde,gemeinde,gemeinde,gemeinde,Kirchen,Kirche,Kirche,Kirche,,ohne Kirche,mit Kirche,,ohne Kirche,mit Kirche,Personen
,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
156 ,70 ,58,Wasterkingen,50 ,48 ,,24 ,14 ,17 ,14 ,122 ,136 ,139 ,136 ,,,135.3 ,,,134.6 ,136.48 
163 ,71 ,59,Wil,33 ,65 ,,24 ,14 ,17 ,14 ,122 ,136 ,139 ,136 ,,,134.7 ,,,134.0 ,136.42 
166 ,72 ,60,Winkel,26 ,41 ,,27 ,12 ,14 ,14 ,94 ,106 ,108 ,108 ,,,104.1 ,,,103.8 ,106.58 
9 ,81 ,61,Bachs,45 ,46 ,,31 ,14 ,13 ,14 ,122 ,136 ,135 ,136 ,,,134.2 ,,,134.5 ,135.83 
18 ,82 ,62,Boppelsen,38 ,46 ,,28 ,11 ,14 ,14 ,112 ,123 ,126 ,126 ,,,121.8 ,,,122.1 ,123.69 
22 ,83 ,63,Buchs,30 ,61 ,,23 ,11 ,14 ,14 ,114 ,125 ,128 ,128 ,,,124.7 ,,,124.7 ,126.17 
26 ,84 ,64,Dällikon,21 ,47 ,,23 ,10 ,14 ,14 ,91 ,101 ,105 ,105 ,,,101.5 ,,,101.5 ,102.76 
27 ,85 ,65,Dänikon,31 ,53 ,,28 ,10 ,14 ,14 ,112 ,122 ,126 ,126 ,,,122.0 ,,,122.0 ,123.64 
29 ,86 ,66,Dielsdorf,41 ,54 ,,27 ,9 ,13 ,14 ,122 ,131 ,135 ,136 ,,,131.6 ,,,131.5 ,132.60 
72 ,87 ,67,Hüttikon,31 ,53 ,,28 ,11 ,14 ,14 ,112 ,123 ,126 ,126 ,,,121.9 ,,,121.8 ,124.32 
92 ,88 ,68,Neerach,19 ,49 ,,31 ,12 ,13 ,14 ,99 ,111 ,112 ,113 ,,,109.3 ,,,109.3 ,111.30 
94 ,89 ,69,Niederglatt,36 ,54 ,,27 ,11 ,13 ,14 ,117 ,128 ,130 ,131 ,,,127.1 ,,,127.0 ,128.78 
95 ,90 ,70,Niederhasli,39 ,56 ,,27 ,11 ,13 ,14 ,122 ,133 ,135 ,136 ,,,132.2 ,,,132.4 ,133.78 
96 ,91 ,71,Niederweningen,53 ,41 ,,28 ,9 ,13 ,14 ,122 ,131 ,135 ,136 ,,,131.4 ,,,131.2 ,132.32 
100 ,92 ,72,Oberglatt,60 ,41 ,,21 ,11 ,13 ,14 ,122 ,133 ,135 ,136 ,,,131.9 ,,,131.7 ,133.90 
103 ,93 ,73,Oberweningen,33 ,54 ,,28 ,10 ,13 ,14 ,115 ,125 ,128 ,129 ,,,124.0 ,,,123.9 ,126.05 
109 ,94 ,74,Otelfingen,29 ,65 ,,28 ,11 ,14 ,14 ,122 ,133 ,136 ,136 ,,,133.1 ,,,133.0 ,133.96 
114 ,95 ,75,Regensberg,43 ,52 ,,27 ,14 ,13 ,14 ,122 ,136 ,135 ,136 ,,,133.2 ,,,132.0 ,135.73 
115 ,96 ,76,Regensdorf,36 ,51 ,,23 ,11 ,14 ,14 ,110 ,121 ,124 ,124 ,,,120.9 ,,,120.6 ,122.38 
121 ,97 ,77,Rümlang,42 ,43 ,,21 ,12 ,14 ,14 ,106 ,118 ,120 ,120 ,,,117.3 ,,,117.3 ,118.80 
126 ,98 ,78,Schleinikon,54 ,40 ,,28 ,9 ,13 ,14 ,122 ,131 ,135 ,136 ,,,130.5 ,,,130.5 ,131.96 
128 ,99 ,79,Schöfflisdorf,40 ,54 ,,28 ,10 ,13 ,14 ,122 ,132 ,135 ,136 ,,,131.7 ,,,131.5 ,132.93 
133 ,100 ,80,Stadel,35 ,52 ,,31 ,14 ,17 ,14 ,118 ,132 ,135 ,132 ,,,130.1 ,,,130.4 ,132.60 
136 ,101 ,81,Steinmaur,28 ,65 ,,27 ,12 ,13 ,14 ,120 ,132 ,133 ,134 ,,,130.9 ,,,130.6 ,132.33 
157 ,102 ,82,Weiach,17 ,40 ,,31 ,8 ,17 ,14 ,88 ,96 ,105 ,102 ,,,97.8 ,,,97.8 ,98.52 
3 ,241 ,83,Aesch,39 ,52 ,,23 ,12 ,11 ,14 ,114 ,126 ,125 ,128 ,,,123.5 ,,,123.7 ,125.70 
16 ,242 ,84,Birmensdorf,59 ,28 ,,23 ,12 ,11 ,14 ,110 ,122 ,121 ,124 ,,,119.8 ,,,119.6 ,121.59 
30 ,243 ,85,Dietikon,122 ,,,,11 ,15 ,14 ,122 ,133 ,137 ,136 ,,,133.9 ,,,133.8 ,135.36 
50 ,244 ,86,Geroldswil,28 ,36 ,,21 ,12 ,13 ,14 ,85 ,97 ,98 ,99 ,,,95.2 ,,,94.9 ,97.44 
99 ,245 ,87,Oberengstringen,50 ,,60 ,,11 ,13 ,14 ,110 ,121 ,123 ,124 ,,,120.1 ,,,119.9 ,121.92 
105 ,246 ,88,Oetwil a.d.L.,30 ,36 ,,21 ,12 ,13 ,14 ,87 ,99 ,100 ,101 ,,,97.9 ,,,97.8 ,99.40 
127 ,247 ,89,Schlieren,116 ,,,,11 ,12 ,14 ,116 ,127 ,128 ,130 ,,,126.3 ,,,126.3 ,127.54 
144 ,248 ,90,Uitikon,67 ,,27 ,,7 ,11 ,14 ,94 ,101 ,105 ,108 ,,,99.5 ,,,100.8 ,102.48 
145 ,249 ,91,Unterengstringen,46 ,33 ,,21 ,12 ,13 ,14 ,100 ,112 ,113 ,114 ,,,110.5 ,,,110.7 ,112.42 
147 ,250 ,92,Urdorf,44 ,,68 ,,13 ,16 ,14 ,112 ,125 ,128 ,126 ,,,124.8 ,,,124.4 ,126.35 
158 ,251 ,93,Weiningen,25 ,57 ,,21 ,12 ,13 ,14 ,103 ,115 ,116 ,117 ,,,114.2 ,,,114.1 ,115.44 
10 ,111 ,94,Bäretswil,38 ,49 ,,32 ,14 ,17 ,14 ,119 ,133 ,136 ,133 ,,,132.3 ,,,132.1 ,133.78 
20 ,112 ,95,Bubikon,40 ,,78 ,,15 ,17 ,14 ,118 ,133 ,135 ,132 ,,,131.7 ,,,131.4 ,133.60 
35 ,113 ,96,Dürnten,49 ,44 ,,26 ,14 ,15 ,14 ,119 ,133 ,134 ,133 ,,,131.4 ,,,131.3 ,133.40 
46 ,114 ,97,Fischenthal,61 ,,61 ,,14 ,17 ,14 ,122 ,136 ,139 ,136 ,,,135.4 ,,,135.2 ,136.72 
52 ,115 ,98,Gossau,48 ,52 ,,22 ,14 ,17 ,14 ,122 ,136 ,139 ,136 ,,,134.8 ,,,134.6 ,136.93 
54 ,116 ,99,Grüningen,42 ,,80 ,,12 ,16 ,14 ,122 ,134 ,138 ,136 ,,,133.2 ,,,133.1 ,135.16 
61 ,117 ,100,Hinwil,42 ,52 ,,22 ,11 ,17 ,14 ,116 ,127 ,133 ,130 ,,,126.9 ,,,127.4 ,128.92 
124 ,118 ,101,Rüti,45 ,41 ,,29 ,14 ,15 ,14 ,115 ,129 ,130 ,129 ,,,128.0 ,,,127.9 ,129.44 
131 ,119 ,102,Seegräben,56 ,40 ,,26 ,14 ,17 ,14 ,122 ,136 ,139 ,136 ,,,134.8 ,,,134.4 ,136.90 
152 ,120 ,103,Wald,54 ,45 ,,23 ,14 ,17 ,14 ,122 ,136 ,139 ,136 ,,,136.0 ,,,135.7 ,137.32 
161 ,121 ,104,Wetzikon,45 ,42 ,,26 ,13 ,17 ,14 ,113 ,126 ,130 ,127 ,,,125.7 ,,,125.6 ,127.60 
2 ,131 ,105,Adliswil,115 ,,,,11 ,13 ,14 ,115 ,126 ,128 ,129 ,,,125.1 ,,,125.0 ,126.92 
62 ,132 ,106,Hirzel,50 ,,72 ,,11 ,17 ,14 ,122 ,133 ,139 ,136 ,,,133.4 ,,,133.2 ,134.86 
67 ,133 ,107,Horgen,94 ,,,,10 ,13 ,14 ,94 ,104 ,107 ,108 ,,,104.0 ,,,104.0 ,105.38 
71 ,134 ,108,Hütten,57 ,43 ,,22 ,14 ,17 ,14 ,122 ,136 ,139 ,136 ,,,137.0 ,,,136.6 ,137.26 
75 ,135 ,109,Kilchberg,99 ,,,,9 ,13 ,14 ,99 ,108 ,112 ,113 ,,,107.2 ,,,107.1 ,109.48 
81 ,136 ,110,Langnau a.A.,98 ,,,,10 ,13 ,14 ,98 ,108 ,111 ,112 ,,,107.2 ,,,106.8 ,109.38 
101 ,137 ,111,Oberrieden,52 ,,49 ,,11 ,13 ,14 ,101 ,112 ,114 ,115 ,,,110.5 ,,,111.1 ,112.70 
117 ,138 ,112,Richterswil,50 ,,67 ,,13 ,16 ,14 ,117 ,130 ,133 ,131 ,,,128.0 ,,,128.1 ,131.35 
122 ,139 ,113,Rüschlikon,93 ,,,,9 ,12 ,14 ,93 ,102 ,105 ,107 ,,,101.3 ,,,101.1 ,103.11 
129 ,140 ,114,Schönenberg,43 ,50 ,,22 ,14 ,17 ,14 ,115 ,129 ,132 ,129 ,,,128.1 ,,,127.8 ,130.02 
139 ,141 ,115,Thalwil,90 ,,,,10 ,12 ,14 ,90 ,100 ,102 ,104 ,,,99.3 ,,,99.2 ,100.90 
151 ,142 ,116,Wädenswil,97 ,,,22 ,10 ,14 ,14 ,119 ,129 ,133 ,133 ,,,129.1 ,,,129.0 ,130.72 
42 ,151 ,117,Erlenbach,95 ,,,,9 ,9 ,14 ,95 ,104 ,104 ,109 ,,,102.6 ,,,102.6 ,104.00 
59 ,152 ,118,Herrliberg,65 ,,25 ,,8 ,11 ,14 ,90 ,98 ,101 ,104 ,,,97.6 ,,,97.1 ,98.96 
66 ,153 ,119,Hombrechtikon,41 ,,81 ,,14 ,17 ,14 ,122 ,136 ,139 ,136 ,,,135.0 ,,,134.5 ,137.05 
79 ,154 ,120,Küsnacht,73 ,,17 ,,7 ,9 ,14 ,90 ,97 ,99 ,104 ,,,95.9 ,,,96.0 ,97.70 
85 ,155 ,121,Männedorf,57 ,,55 ,,12 ,17 ,14 ,112 ,124 ,129 ,126 ,,,123.4 ,,,123.0 ,125.70 
89 ,156 ,122,Meilen,59 ,,36 ,,9 ,12 ,14 ,95 ,104 ,107 ,109 ,,,103.0 ,,,103.0 ,105.02 
106 ,157 ,123,Oetwil a.S.,36 ,,86 ,,14 ,13 ,14 ,122 ,136 ,135 ,136 ,,,133.6 ,,,133.5 ,135.58 
134 ,158 ,124,Stäfa,54 ,,51 ,,12 ,13 ,14 ,105 ,117 ,118 ,119 ,,,115.3 ,,,115.1 ,117.37 
143 ,159 ,125,Uetikon a.S.,51 ,,62 ,,10 ,17 ,14 ,113 ,123 ,130 ,127 ,,,123.3 ,,,123.7 ,125.31 
169 ,161 ,126,Zollikon,97 ,,,,7 ,10 ,14 ,97 ,104 ,107 ,111 ,,,103.3 ,,,103.1 ,105.08 
170 ,160 ,127,Zumikon,59 ,,26 ,,8 ,10 ,14 ,85 ,93 ,95 ,99 ,,,92.0 ,,,92.0 ,93.68 
12 ,171 ,128,Bauma,44 ,50 ,,23 ,14 ,17 ,14 ,117 ,131 ,134 ,131 ,,,130.4 ,,,130.1 ,131.90 
44 ,172 ,129,Fehraltorf,42 ,,70 ,,14 ,13 ,14 ,112 ,126 ,125 ,126 ,,,124.4 ,,,124.0 ,125.61 
63 ,173 ,130,Hittnau,47 ,,75 ,,14 ,13 ,14 ,122 ,136 ,135 ,136 ,,,134.5 ,,,134.1 ,135.77 
73 ,174 ,131,Illnau-Effretikon,115 ,,,,14 ,17 ,14 ,115 ,129 ,132 ,129 ,,,128.2 ,,,128.3 ,130.14 
80 ,175 ,132,Kyburg,43 ,54 ,,25 ,14 ,17 ,14 ,122 ,136 ,139 ,136 ,,,136.0 ,,,135.8 ,136.54 
83 ,176 ,133,Lindau,43 ,,75 ,,12 ,17 ,14 ,118 ,130 ,135 ,132 ,,,130.5 ,,,130.4 ,131.75 
111 ,177 ,134,Pfäffikon,49 ,50 ,,23 ,14 ,13 ,14 ,122 ,136 ,135 ,136 ,,,134.0 ,,,133.9 ,135.66 
123 ,178 ,135,Russikon,40 ,,75 ,,14 ,13 ,14 ,115 ,129 ,128 ,129 ,,,126.3 ,,,125.8 ,128.73 
137 ,179 ,136,Sternenberg,75 ,,47 ,,14 ,17 ,14 ,122 ,136 ,139 ,136 ,,,136.3 ,,,136.1 ,136.51 
159 ,180 ,137,Weisslingen,32 ,60 ,,25 ,14 ,17 ,14 ,117 ,131 ,134 ,131 ,,,129.8 ,,,129.6 ,131.72 
164 ,181 ,138,Wila,37 ,61 ,,26 ,14 ,17 ,14 ,124 ,138 ,141 ,138 ,,,137.5 ,,,137.8 ,138.69 
165 ,182 ,139,Wildberg,48 ,50 ,,24 ,14 ,17 ,14 ,122 ,136 ,139 ,136 ,,,135.6 ,,,135.3 ,136.51 
34 ,191 ,140,Dübendorf,79 ,,,15 ,10 ,14 ,14 ,94 ,104 ,108 ,108 ,,,104.2 ,,,104.1 ,105.80 
36 ,192 ,141,Egg,48 ,,62 ,,12 ,13 ,14 ,110 ,122 ,123 ,124 ,,,120.7 ,,,120.5 ,122.39 
43 ,193 ,142,Fällanden,33 ,,63 ,,10 ,14 ,14 ,96 ,106 ,110 ,110 ,,,104.5 ,,,104.5 ,107.56 
53 ,194 ,143,Greifensee,46 ,50 ,,26 ,12 ,12 ,14 ,122 ,134 ,134 ,136 ,,,132.2 ,,,132.2 ,134.00 
88 ,195 ,144,Maur,41 ,,47 ,,10 ,13 ,14 ,88 ,98 ,101 ,102 ,,,96.6 ,,,96.3 ,99.02 
91 ,196 ,145,Mönchaltorf,36 ,,86 ,,11 ,13 ,14 ,122 ,133 ,135 ,136 ,,,132.2 ,,,132.1 ,133.66 
130 ,197 ,146,Schwerzenbach,42 ,38 ,,15 ,9 ,14 ,14 ,95 ,104 ,109 ,109 ,,,104.8 ,,,105.1 ,106.20 
148 ,198 ,147,Uster,100 ,,,22 ,11 ,12 ,14 ,122 ,133 ,134 ,136 ,,,132.2 ,,,132.2 ,133.43 
